author,code,name
Pericles,[16459],"Dança Do Bole, Bole"
Pericles,[16060],Final De Tarde
Pericles,[15415],Linguagem Dos Olhos
Pericles,[16937],Melhor Eu Ir
Pericles,[16666],Ninguem Ama
Pericles,[16856],Oya
Pericles,[15474],Se Eu Largar O Freio
Pericles,[53644],Se Eu Largar O Freio
Pericles,[17358],Sempre Sou Eu
Pericles,[17167],Supera
Pericles part. Jeniffer Nascimento,[16713],Casal Maluco
Pericles part. Luan Santana,[58293],Cuidado Cupido
Pericles part. Xande De Pilares,[64981],Eta Amor
Perlla,[07962],Eu Vou
Perlla,[04452],Pequenina
Perlla,[16589],Pombinha Branca
Perlla,[07469],Tremendo Vacilão
Perlla part. Belo,[58250],Depois Do Amor
Perlla part. Belo,[07939],Depois Do Amor
Pery Ribeiro,[53589],O Barquinho
Petter Ferraz part. Menor Nico,[85792],Amor Ou O Litrão
Pg,[53592],Como A Brisa
Pg,[53593],Eu Quero Estar
Pg,[02978],Eu Vou Passar Pela Cruz
Pg,[53594],Eu Vou Passar Pela Cruz
Pg,[53595],Junto As Aguas
Pg,[53596],Louvarei Na Tempestade
Pg,[02984],Meu Universo
Pg,[53597],Meu Universo
Pg,[07858],Posso Ouvir
Pg,[02992],Quem Sou Eu
Pg,[53598],Quem Sou Eu
Pg,[53599],Quero Ser O Teu Amigo
Pg,[07864],Quero Ser Teu Amigo
Pg,[53600],Toda Lágrima
Pg,[53601],Verdadeiro Adorador
Pimpinela,[02740],Siga Seu Rumo
Pimpinela,[58258],Siga Seu Rumo
Pino Donaggio,[07010],Come Sinfonia
Pique Novo,[06008],Chega De Sofrer
Pique Novo,[53605],Chega De Sofrer
Pique Novo,[15689],Em Cada Esquina
Pique Novo,[07131],Eu Tenho Muito Mais
Pique Novo,[01169],Ligando Os Fatos
Pique Novo,[15905],Lugares
Pique Novo,[53606],Lugares
Pique Novo,[15734],Luz
Pique Novo,[01701],Pelucia
Pique Novo,[16910],Supra Sumo Do Amor
Pique Novo,[06315],Todo Mundo Sabe Que Eu Te Amo
Pique Novo,[06519],Uma Estrela
Pirilampo E Saracura,[03694],Boiadeiro Errante
Pirilampo E Saracura,[03460],Cabecinha No Ombro
Pirlimpimpim,[03129],Lindo Balão Azul
Pisadinha,[85734],Banda Brega E Vinho
Pisadinha,[85735],Caneta Azul
Pisadinha,[85736],Dança Do Enfica
Pisadinha,[85737],Eu Sosseguei
Pitty,[15202],130 Anos
Pitty,[01985],Admirável Chip Novo
Pitty,[53607],Admirável Chip Novo
Pitty,[58259],Admirável Chip Novo
Pitty,[54853],Dançando
Pitty,[02792],Dançando
Pitty,[58260],Dançando
Pitty,[16126],Dê Um Rolê
Pitty,[02830],DËjá Vu
Pitty,[06695],Equalize
Pitty,[53608],Equalize
Pitty,[02676],Fracasso
Pitty,[02853],Máscara
Pitty,[58263],Máscara
Pitty,[02709],Me Adora
Pitty,[58262],Me Adora
Pitty,[85387],Memorias
Pitty,[02835],Memórias
Pitty,[02715],Na Sua Estante
Pitty,[53609],Na Sua Estante
Pitty,[58265],Semana Que Vem
Pitty,[16234],Serpente
Pitty,[15438],Teto De Vidro
Pitty,[53610],Teto De Vidro
Pitty part. Ira,[58267],Eu Quero Sempre Mais
Pixinguinha,[58268],Rosa
Pixote,[16841],A Culpa E Do Coracao
Pixote,[04382],A Lua E Eu
Pixote,[53611],A Lua E Eu
Pixote,[17142],Brilho De Cristal
Pixote,[17026],Encontro De Erros
Pixote,[06099],Franqueza
Pixote,[04438],Frenesi
Pixote,[58270],Frenesi
Pixote,[06136],Idem
Pixote,[09688],Insegurança
Pixote,[06296],Loucuras De Quem Ama
Pixote,[09698],Meu Amor
Pixote,[16707],Nem De Graca
Pixote,[58271],Nuance
Pixote,[06264],O Amor Não Tem Culpa
Pixote,[53612],O Amor Não Tem Culpa
Pixote,[17417],Postadores De Mentira
Pixote,[15915],Proibido É Mais Gostoso
Pixote,[16497],Saudade Arregaca
Pixote,[58273],Soletrar
Pixote,[16759],Vai Errar De Novo
Pixote,[17280],Vou Ver E Te Aviso
Placa Luminosa,[04081],Fica Comigo
Placa Luminosa,[53613],Fica Comigo
Placa Luminosa,[06379],Mais Uma Vez
Placa Luminosa,[53614],Mais Uma Vez
Placa Luminosa,[04012],Segredo
Placa Luminosa,[07724],Velho Demais
Planet Hemp,[53615],Mantenha O Respeito
Planta E Raiz,[07712],Tô No Barato
Planta E Raiz part. Chorão,[02706],Gueto Do Universo
Planta E Raiz part. Claudia Leitte,[15110],Flores No Meu Jardim
Planta E Raiz part. Tati Portella,[15378],Linda
Plebe Rude,[06048],Até Quando Esperar
Plebe Rude,[58276],Até Quando Esperar
Plebe Rude,[16991],Proteção
Plebe Rude,[53616],Proteção
Pocah,[85666],Não Sou Obrigada
Pocah part. Mirella,[85333],Quer Mais
Poesia Acustica,[85697],Capricorniana
Poesia Acustica,[85698],Capricorniana
Poesia Acustica,[85699],Céu Azul
Poesia Acustica,[85702],Era Uma Vez
Poesia Acustica,[85711],Sobre Nós
Poesia Acustica,[85713],Todo Mundo Odeia Acustico
Poesia acustica 11 ,[90030],Poesia acustica 11
Poesia acustica 9 ,[90029],Poesia acustica 9 
Pokemon - Jana Bianchi,[01067],Tema De Pokémon
Polegar,[01825],Dá Pra Mim
Polegar,[15937],Ela Não Liga (Soy Un Desastre)
Polegar,[15874],Sou Como Sou (Soy Como Soy)
Pollo,[53620],Trama
Pollo,[53621],Vagalumes
Pollo part. Fernanda Chagas,[15354],Trama
Pollo part. Ivo Mozart,[58277],Vagalumes
Pollo part. Ivo Mozart,[15198],Vagalumes
Pollo part. Levi Lima,[15693],Gênio Da L‚mpada
Poo Bear part. Anitta,[80066],Will I See You
Porca Veia,[53622],Lembranças
Poze do Rodo,[86253],Metflix
"Poze part. Bielzin, Filipe Ret E Orochi",[86199],A Cara Do Crime 3 (Brinde A Liberdade)
Pr Lucas,[58278],Deus De Detalhes
Pr. Jairinho,[02458],Maior É Deus
Pr. Lucas,[86001],Pintor Do Mundo
Premeditando O Breque,[02816],"São Paulo, São Paulo"
Premeditando O Breque,[53623],"São Paulo, São Paulo"
Preta Gil,[15483],Andaraê
Preta Gil,[07601],"Eu E Você, Você E Eu"
Preta Gil,[06676],Sinais De Fogo
Preta Gil,[53624],Sinais De Fogo
Preta Gil,[09539],Suave
Preta Gil part. Ana Carolina,[58279],Sinais De Fogo
Preta Gil part. Gal Costa,[16295],Vá Se Benzer
Preta Gil part. Israel Novaes,[15939],Esculacho
Preta Gil part. Pabllo Vittar,[58280],Decote
Preto No Branco,[03369],Maravilhosa
Preto No Branco,[53626],Não Quero Ser Mais Eu
Preto No Branco,[53625],Ninguém Explica Deus
Preto No Branco,[53627],Os Sonhos De Deus
Preto No Branco part. Gabriela Rocha,[16740],Ninguem Explica Deus
"Preto no Branco, Priscilla Alcantara",[87111],Me Deixe Aqui
Priscila Senna part. Mari Fernandez,[17605],Negocio Na Cama
Priscila Senna part. Ze Vaqueiro,[17351],Alvejante
Priscila Senna part. Ze Vaqueiro,[86112],Alvejante
Priscilla Alcantara,[53629],A Cruz
Priscilla Alcantara,[53630],Além Do Véu
Priscilla Alcantara,[53631],Até Sermos Um
Priscilla Alcantara,[53632],Espêrito Santo
Priscilla Alcantara,[53633],Graça
Priscilla Alcantara,[87112],Me Refez
Priscilla Alcantara,[53634],Meu Primeiro Amor
Priscilla Alcantara,[53635],Quando O Sol Se Vai
Priscilla Alcantara,[53636],Ressurgiu O Leão
Priscilla Alcantara,[53637],Sou Escolhido
Priscilla Alcantara,[53638],Tudo É Teu
Priscilla Alcantara part. Whindersson Nunes,[17094],Girassol
Priscilla Alcantara part. Whindersson Nunes,[85652],Girassol
Priscilla Alcantara part. Yudi,[02827],Carro-Céu
Projota,[16058],Ela Só Quer Paz
Projota,[53640],Ela Só Quer Paz
Projota,[17076],Marieva
Projota,[17006],Muleque De Vila
Projota,[53641],Mulher
Projota,[16981],Mulher Feita
Projota,[16834],Ombrim
Projota part. Anavitória,[16225],Linda
Projota part. Marcelo D2,[16127],Elas Gostam Assim
Projota part. Marlos Vinicius,[15579],Mulher
Projota part. Negra Li,[15854],O Homem Que Não Tinha Nada
Psirico,[15325],Chupeta
Psirico,[15467],Lepo Lepo
Psirico,[53642],Lepo Lepo
Psirico,[15344],Mulher Brasileira (Toda Boa)
Psirico,[15837],Tem Xhenhenhem
Psirico,[58288],Toda Boa
Psirico,[53643],Xenhenhem
Psirico part. Baroes Da Pisadinha,[17408],Sigilinho
Quarteto Em Cy,[04271],Falando De Amor
Quatro Por Um,[07756],Cinco Pães E Dois Peixinhos
Quatro Por Um,[86002],De Volta A Inocência
Quatro Por Um,[07767],Diante De Ti
Quatro Por Um,[53645],Diante De Ti
Quatro Por Um,[58295],Um Deus Tão Grande
Quatro Por Um,[86003],Um Deus Tão Grande
Quatro Por Um,[58296],Um Milagre
Raça Negra,[07908],Assim É O Nosso Amor
Raça Negra,[01332],Boa Sorte
Raça Negra,[85389],Bonita Paixão
Raça Negra,[15082],Bonita Paixão (Anjo Bom)
Raça Negra,[03461],Caroline
Raça Negra,[85390],Caroline E Cigana
Raça Negra,[03046],Cheia De Manias
Raça Negra,[53675],Cheia De Manias
Raça Negra,[06900],Chuva Cai
Raça Negra,[03049],Ciume De Você
Raça Negra,[58361],Ciume De Você
Raça Negra,[03463],Cigana
Raça Negra,[53676],Cigana
Raça Negra,[53677],Ciume De Voce
Raça Negra,[53678],Deixa De Banca
Raça Negra,[04310],Deus Me Livre
Raça Negra,[53679],Deus Me Livre
Raça Negra,[07947],Doce Paixão
Raça Negra,[53680],Doce Paixão
Raça Negra,[03072],É Tarde Demais
Raça Negra,[53695],É Tarde Demais
Raça Negra,[03083],Estou Mal
Raça Negra,[53681],Estou Mal
Raça Negra,[53682],Estrela Guia
Raça Negra,[58366],Eu Menti
Raça Negra,[85391],Eu Menti
Raça Negra,[85392],Gostoso Sentimento
Raça Negra,[07372],Já Paguei O Preço
Raça Negra,[03120],Jeito Felino
Raça Negra,[53683],Jeito Felino
Raça Negra,[03137],Maravilha
Raça Negra,[53684],Maravilha
Raça Negra,[53685],Me Leva Junto Com Voce
Raça Negra,[03146],Me Leva Junto Com Você
Raça Negra,[58369],Me Leva Junto Com Você
Raça Negra,[58370],No Vazio Dessa Casa
Raça Negra,[03482],O Que Eu Faço Sem Você
Raça Negra,[03196],Oi (Estou Te Amando)
Raça Negra,[03212],Pensando Em Você
Raça Negra,[53686],Perdi Voce
Raça Negra,[04246],Perdi Você
Raça Negra,[58371],Perdi Você
Raça Negra,[53687],Poderosa
Raça Negra,[07226],Preciso Dar Um Tempo
Raça Negra,[03634],Preciso Desse Amor
Raça Negra,[58373],Preciso Desse Amor
Raça Negra,[03537],Preciso Ter Alguém
Raça Negra,[53688],Preciso Ter Alguém
Raça Negra,[06234],Problema Meu
Raça Negra,[15425],Quando Te Encontrei
Raça Negra,[53689],Quando Te Encontrei
Raça Negra,[03231],Que Pena
Raça Negra,[58374],Que Pena
Raça Negra,[58375],Que Se Chama Amor
Raça Negra,[53690],Quem Ama
Raça Negra,[53691],Quem De Nós
Raça Negra,[15865],Raiva De Você
Raça Negra,[58376],Reincidente
Raça Negra,[53692],Sem Você
Raça Negra,[58377],Sempre Há Saêda
Raça Negra,[04052],Será
Raça Negra,[03491],Seu Amor Já Terminou
Raça Negra,[53693],Só Com Voce
Raça Negra,[03258],Só Com Você
Raça Negra,[58379],Só Com Você
Raça Negra,[85393],Sombras
Raça Negra,[16609],Somente Voce
Raça Negra,[03494],Sozinho
Raça Negra,[58378],Sozinho
Raça Negra,[58380],Talismã
Raça Negra,[03495],Te Quero Comigo
Raça Negra,[85394],Te Quero Comigo
Raça Negra,[85395],Tempo Perdido
Raça Negra,[53694],Vida Cigana
Raça Negra,[06160],Você Não Sabe De Mim
Raça Negra part. Reginaldo Rossi,[06491],Deixa De Banca
Raça Negra part. Tierry,[17503],Inquilino
Raça Negra part. Xand Aviao,[16959],Dono Do Seu Beijo
Raça Pura,[53696],O Pinto
Racionais,[58297],A Vida É Desafio
Racionais,[58298],Capitulo 4 Versiculo 3
Racionais,[53650],Da Ponte Pra Cá
Racionais,[53648],Fim De Semana No Parque
Racionais,[58300],Fim De Semana No Parque
Racionais,[53651],Jesus Chorou
Racionais,[53649],Mágico De Oz
Racionais,[58301],Mágico De Oz
Racionais,[53652],O Homem Na Estrada
Racionais,[58303],Vida Louca
Racionais,[53653],Vida Louca Parte 2
Radio Taxi,[53654],Coisas De Casal
Radio Taxi,[07093],Com O Rádio Ligado
Radio Taxi,[03425],Eva
Radio Taxi,[53969],Eva
Radio Taxi,[03956],Garota Dourada
Radio Taxi,[58305],Garota Dourada
Radio Taxi,[07435],Sanduêche De Coração
Radio Taxi,[03980],Um Amor De Verão
Radio Taxi,[58306],Um Amor De Verão
Radio Taxi,[09563],Vivendo Ilusão
Radio Taxi,[07729],Você Se Esconde
Rael,[16128],Envolvidão
Rafa E Pipo Marques part. Wesley Safadão,[16156],Tô De Boaça
Rai Saia Rodada,[17542],Bebe E Vem Me Procurar
Rai Saia Rodada,[17481],Cheiro Do Mato
Raimundos,[58307],20 E Poucos Anos
Raimundos,[04342],A Mais Pedida
Raimundos,[53655],A Mais Pedida
Raimundos,[17411],Aquela
Raimundos,[58309],Bonita
Raimundos,[16449],Eu Quero Ver O Oco
Raimundos,[58310],Eu Quero Ver O Oco
Raimundos,[03879],I Saw You Saying
Raimundos,[58311],I Saw You Saying
Raimundos,[15703],Mas Vó
Raimundos,[15384],Me Lambe
Raimundos,[04283],Mulher De Fases
Raimundos,[53656],Mulher De Fases
Raimundos,[58313],Palhas Do Coqueiro
Raimundos,[17670],Palhas Do Coqueiro
Raimundos,[06112],Reggae Do Manero
Raimundos,[58314],Selim
Raiz Coral,[53657],Jesus Meu Guia
Raiz Coral,[07880],Tocou-Me
Rapazolla,[07556],Aqui É O Seu Lugar
Rapazolla,[06849],Coração
Rapazolla,[58315],Coração
Rapazolla,[09520],Qual É
Rapazolla,[09544],Te Espero No Farol
Rapazolla,[07710],Tô Carente E Arrocha
Rappa,[03981],A Feira
Rappa,[53421],A Feira
Rappa,[53422],A Minha Alma
Rappa,[15484],Anjos (Pra Quem Tem Fé)
Rappa,[58057],Anjos (Pra Quem Tem Fé)
Rappa,[85374],Auto Reverse
Rappa,[15363],Auto-Reverse
Rappa,[15646],Boa Noite Xangô
Rappa,[16224],Hey Joe
Rappa,[09686],Hóstia
Rappa,[16895],Lado B E Lado A
Rappa,[06861],Mar De Gente
Rappa,[58058],Mar De Gente
Rappa,[15255],Me Deixa
Rappa,[53423],Me Deixa
Rappa,[01095],Meu Mundo É O Barro
Rappa,[09700],Meu Santo Tá Cansado
Rappa,[58060],Minha Alma
Rappa,[06337],Minha Alma (A Paz Que Eu Não Quero)
Rappa,[09841],Monstro Invisêvel
Rappa,[53424],My Brother
Rappa,[09289],Na Frente Do Reto
Rappa,[58061],Na Frente Do Reto
Rappa,[53425],O Que Sobrou Do Ceu
Rappa,[07199],O Que Sobrou Do Céu
Rappa,[06231],Pescador De Ilusoes
Rappa,[53426],Pescador De Ilusoes
Rappa,[16110],Reza Vela
Rappa,[06748],Rodo Cotidiano
Rappa,[53427],Rodo Cotidiano
Rappa,[17359],Uma Vida Só
Rappa,[15519],Vida Rasteja
Raquel Santana,[86005],Não Desista Da Sua Famêlia
Raquel Silva,[86006],Eu Não Mudei
Raquel Silva,[86007],Resolvi Te Abenção
Rashid part. Emicida E Lukinhas,[85714],Pipa Voada
Rastapé,[06286],Amor De Rastapé
Rastapé,[06208],Beijo Roubado
Rastapé,[58316],Beijo Roubado
Rastapé,[06123],Colo De Menina
Rastapé,[53658],Colo De Menina
Rastapé part. Falamansa,[53659],Colo De Menina E Xote Da Alegria
Raul Gil,[15254],Lonas Azuis
Raul Gil,[58318],Lonas Azuis
Raul Sampaio,[15188],Quem Eu Quero Não Me Quer
Raul Seixas,[58319],A Geração Da Luz
Raul Seixas,[16083],A Hora Do Trem Passar
Raul Seixas,[58320],A Ilha Da Fantasia
Raul Seixas,[06161],A Maçã
Raul Seixas,[53660],A Maçã
Raul Seixas,[01841],A Verdade Sobre A Nostalgia
Raul Seixas,[58322],Abre Te Sésamo
Raul Seixas,[02662],Abre-Te Sésamo
Raul Seixas,[17291],Agua Viva
Raul Seixas,[06762],Al Capone
Raul Seixas,[58323],Aluga-Se
Raul Seixas,[58324],Anos 80
Raul Seixas,[58325],As Minas Do Rei Salomão
Raul Seixas,[01844],Ave Maria Da Rua
Raul Seixas,[01901],Babilina
Raul Seixas,[01989],Baby
Raul Seixas,[16782],Cachorro Urubu
Raul Seixas,[58326],Canceriano Sem Lar
Raul Seixas,[03652],Capim Guiné
Raul Seixas,[53661],Capim Guiné
Raul Seixas,[01041],Carimbador Maluco
Raul Seixas,[58328],Check Up
Raul Seixas,[02683],Check-Up
Raul Seixas,[16721],Coisas Do Coracao
Raul Seixas,[04070],Como Vovó Já Dizia
Raul Seixas,[58329],Como Vovó Já Dizia
Raul Seixas,[16863],Coracao Noturno
Raul Seixas,[04029],Cowboy Fora Da Lei
Raul Seixas,[58330],Cowboy Fora Da Lei
Raul Seixas,[53662],Cowboy Fora Da Lei (Sem Back)
Raul Seixas,[85396],Eu Nasci H Dez Mil Anos Atr S (Versão 2)
Raul Seixas,[03089],Eu Nasci Há Dez Mil Anos Atrás
Raul Seixas,[53663],Eu Nasci Há Dez Mil Anos Atrás
Raul Seixas,[02670],Eu Sou Egoêsta
Raul Seixas,[58332],Eu Sou Egoista
Raul Seixas,[07357],Eu Também Vou Reclamar
Raul Seixas,[58333],Eu Também Vou Reclamar
Raul Seixas,[02672],Fazendo O Que O Diabo Gosta
Raul Seixas,[58334],Fazendo O Que O Diabo Gosta
Raul Seixas,[58335],Fim Do Mês
Raul Seixas,[58336],Gente
Raul Seixas,[03327],Gita
Raul Seixas,[53664],Gita
Raul Seixas,[17175],Gospel
Raul Seixas,[02690],How Could I Know
Raul Seixas,[58338],Let Me Sing Let Me Sing
Raul Seixas,[01676],"Let Me Sing, Let Me Sing"
Raul Seixas,[03133],Maluco Beleza
Raul Seixas,[53665],Maluco Beleza
Raul Seixas,[01858],Mas I Love You
Raul Seixas,[03147],Medo Da Chuva
Raul Seixas,[53666],Medo Da Chuva
Raul Seixas,[03760],Metamorfose Ambulante
Raul Seixas,[53667],Metamorfose Ambulante
Raul Seixas,[85397],Metamorfose Ambulante (Com Back)
Raul Seixas,[17029],Metro Linha 743
Raul Seixas,[58342],Metro Linha 743
Raul Seixas,[07385],Meu Amigo Pedro
Raul Seixas,[58343],Meu Amigo Pedro
Raul Seixas,[01946],Mosca Na Sopa
Raul Seixas,[58344],Mosca Na Sopa
Raul Seixas,[01915],Não Pare Na Pista
Raul Seixas,[02729],Não Quero Mais Andar Na Contramão
Raul Seixas,[02732],No Fundo Do Quintal Da Escola
Raul Seixas,[58345],No Fundo Do Quintal Da Escola
Raul Seixas,[02744],Novo Aeon
Raul Seixas,[01899],O Dia Em Que A Terra Parou
Raul Seixas,[53668],O Dia Em Que A Terra Parou
Raul Seixas,[58347],O Mdc Da Minha Vida
Raul Seixas,[02749],Os Numeros
Raul Seixas,[01928],Ouro De Tolo
Raul Seixas,[53669],Ouro De Tolo
Raul Seixas,[58349],Pagando Brabo
Raul Seixas,[58350],Paranóira
Raul Seixas,[58351],Pastor Joao E A Igreja Invisivel
Raul Seixas,[02764],Peixuxa O Amiguinho Dos Peixes
Raul Seixas,[53670],Plunct Plact Zum
Raul Seixas,[01947],Por Quem Os Sinos Dobram
Raul Seixas,[58353],Por Quem Os Sinos Dobram
Raul Seixas,[07682],Quando Acabar O Maluco Sou Eu
Raul Seixas,[03897],Rock Das Aranha
Raul Seixas,[53671],Rock Das Aranhas
Raul Seixas,[01875],Rock Do Diabo
Raul Seixas,[02766],Rockixe
Raul Seixas,[58354],Rockixe
Raul Seixas,[58355],S.O.S
Raul Seixas,[02767],S.O.S.
Raul Seixas,[02756],Sapato 36
Raul Seixas,[58356],Sapato 36
Raul Seixas,[17098],Sessão Das Dez
Raul Seixas,[01952],Só Pra Variar
Raul Seixas,[06512],Sociedade Alternativa
Raul Seixas,[53672],Sociedade Alternativa
Raul Seixas,[15019],Tapanacara
Raul Seixas,[06033],Tente Outra Vez
Raul Seixas,[53673],Tente Outra Vez
Raul Seixas,[85398],Tente Outra Vez (Com Back)
Raul Seixas,[03687],Trem Das 7
Raul Seixas,[58358],Trem Das 7
Raul Seixas,[53674],Trem Das Sete
Raul Seixas,[01879],Tu És O Mdc Da Minha Vida
Raul Seixas part. Marcelo Nova,[16144],Pastor João E A Igreja Invisêvel
Rayssa E Ravel,[86008],Deus De Milagres
Rayssa E Ravel,[02985],Nascer De Novo
Rayssa E Ravel,[86009],O Grande
Razão Brasileira,[03088],Eu Menti
Razão Brasileira,[03715],Naturalmente
RBD - Português,[07594],Ensina-Me
RBD - Português,[07143],Fique Em Silêncio
RBD - Português,[07395],Nosso Amor
RBD - Português,[17060],Salva Me
Rebeldes Brasil,[90045],Ponto Fraco
Rebeldes Brasil,[02927],Quando Estou Do Seu Lado
Rebeldes Brasil,[02753],Rebelde Para Sempre
Refla,[17231],Alimenta Meu Sonho
Reginaldo Rossi,[04262],A Raposa E As Uvas
Reginaldo Rossi,[53702],A Raposa E As Uvas
Reginaldo Rossi,[58384],"Ai, Amor"
Reginaldo Rossi,[15682],Amor Amor Amor
Reginaldo Rossi,[58385],As Quatro Estaçoes
Reginaldo Rossi,[06128],Domênio Do Coração
Reginaldo Rossi,[16180],Era Domingo
Reginaldo Rossi,[04234],Eu Devia Te Odiar
Reginaldo Rossi,[58386],Eu Devia Te Odiar
Reginaldo Rossi,[04114],Garçom
Reginaldo Rossi,[53703],Garçon
Reginaldo Rossi,[04480],Leviana
Reginaldo Rossi,[53704],Leviana
Reginaldo Rossi,[53705],Mon Amour Meu Bem Ma Feme
Reginaldo Rossi,[04164],"Mon Amour, Meu Bem, Ma Femme"
Reginaldo Rossi,[58388],Mon Amuor Meu Bem Ma Femme
Reginaldo Rossi,[02838],O Dia Do Corno
Reginaldo Rossi,[58389],O Dia Do Corno
Reginaldo Rossi,[07408],Pedaço De Mau Caminho
Reginaldo Rossi,[58390],Pedaço De Mau Caminho
Reginaldo Rossi,[58391],Quando Você Foi Embora
Reginaldo Rossi,[16075],Se Meu Amor Não Chegar
Reginaldo Rossi,[53706],Se Meu Amor Não Chegar
Reginaldo Rossi,[07258],Tô Doidão
Reginho E Banda Surpresa,[01679],Minha Mulher Não Deixa Não
Regis Danese,[02966],Aliança
Regis Danese,[02950],Compromisso
Regis Danese,[53707],Compromisso
Regis Danese,[53708],Eu Quero Te Agradecer
Regis Danese,[02723],Famêlia
Regis Danese,[53709],Famêlia
Regis Danese,[01131],Faz Um Milagre Em Mim
Regis Danese,[53710],Faz Um Milagre Em Mim
Regis Danese,[01773],Meu Deus É Forte
Regis Danese,[58716],O Melhor Que Eu Tenho
Regis Danese,[53711],O Meu Deus É Forte
Regis Danese,[53712],Profetizo
Regis Danese,[02754],Ressuscita O Meu Sonho
Regis Danese,[53713],Ressuscita Os Meus Sonhos
Regis Danese,[02959],Te Adorar
Regis Danese,[53714],Tu Podes
Regis Danese,[53715],Tuas Primêcias
Rei Da Cacimbinha,[53716],Furdunço
Rei Da Cacimbinha,[53717],Meu Pai É Foda
Rei Da Cacimbinha,[58398],Muriçoca
Rei Da Cacimbinha,[85399],Muriçoca
Rei Da Cacimbinha,[58399],Pop 100
Reinaldo,[06206],Até De Manhã
Reinaldo,[16878],Retrato Cantado De Um Amor
Renan E Ray part. Gusttavo Lima,[58400],Liga Lá Em Casa
Renanzin Pressão,[86260],Quando O Sol Raiar
Renascer Praise,[53718],1000 Graus
Renascer Praise,[07738],Adorador
Renascer Praise,[05511],Bom Estarmos Aqui
Renascer Praise,[05513],Buscar-Me-Eis
Renascer Praise,[05518],Cristo Vencedor
Renascer Praise,[05521],Desejamos
Renascer Praise,[05522],Deus Do Impossêvel
Renascer Praise,[05525],Digno De Louvor
Renascer Praise,[05528],Entramos Neste Lugar
Renascer Praise,[53719],Eu Me Rendo
Renascer Praise,[05531],Eu Sei Que Estás Comigo
Renascer Praise,[07787],Graças Te Damos
Renascer Praise,[05612],Grandes Coisas
Renascer Praise,[05619],Mais De Ti
Renascer Praise,[05620],Mais Que Vencedor
Renascer Praise,[53720],Pelo Sangue
Renascer Praise,[05632],Plano Melhor
Renascer Praise,[53721],Plano Melhor
Renascer Praise,[53722],Plano Perfeito
Renascer Praise,[02991],Promessa
Renascer Praise,[53723],Promessa
Renascer Praise,[05579],Rendemos Glória
Renascer Praise,[05583],Se Não Fora O Senhor
Renascer Praise,[53724],Ser Reconhecido Por Deus
Renascer Praise,[05640],Voz Do Espêrito
Renascer Praise,[05641],Yeshua Hamashia
Renata Brasil,[53725],Hora Da Virada
Renato E Seus Blue Caps,[58402],A Irmã Do Meu Melhor Amigo
Renato E Seus Blue Caps,[01601],A Primeira Lagrima
Renato E Seus Blue Caps,[58403],A Primeira Lagrima
Renato E Seus Blue Caps,[53726],Ana
Renato E Seus Blue Caps,[01602],Até O Fim
Renato E Seus Blue Caps,[58405],Até O Fim
Renato E Seus Blue Caps,[06211],Coisa Linda (Feche Os Olhos)
Renato E Seus Blue Caps,[17214],"Darling, Darling"
Renato E Seus Blue Caps,[58406],Dona Do Meu Coração
Renato E Seus Blue Caps,[02667],Esqueça E Perdoe
Renato E Seus Blue Caps,[53727],Feche Os Olhos
Renato E Seus Blue Caps,[17038],Memorias
Renato E Seus Blue Caps,[03922],Menina Linda
Renato E Seus Blue Caps,[53728],Menina Linda
Renato E Seus Blue Caps,[02725],Meu Bem Não Me Quer
